ID,лимит_нарушен,пол,тип,цель,кредитоспособность,другие_кредиты,бизнес,сумма,сбор,срок,амортизация,только_процент,один_платеж,стоимость_имущества,работа,тип_залога,тип_кредита,кредитный_рейтинг,возраст,прямой_залог,дефолт,речь
a995ecc3-6f5b-49a6-8ff1-c51f915cb31b,0.0,n/a,3.0,1.0,,1.0,0.0,214765.26496797774,Zippo,366.0,0.0,1.0,0.0,1494488.1118412048,осн,,2.0,803.5083353403448,45-54,0.0,0,"""Hello! I’m just an average person with a stable job. My income is decent, and I’m pleased to share that I’ve been pre-approved for a loan. I’m looking forward to discussing how I can best utilize this opportunity for my financial growth."""
1fbf23bb-b331-49f5-b078-f3d0f9046be7,0.0,ж,3.0,1.0,1.0,0.0,0.0,304765.26496797777,Whole lotta nothin',366.0,1.0,0.0,0.0,,осн,дом,4.0,810.5083353403448,45-54,,1,"""Hello, I’m Sarah, and I must admit, life's been somewhat spirited lately. Despite my flourishing career, there’s been... well, unexpected turns. I wonder if I can navigate these waters smoothly."""
1899598d-5b5c-4adf-9063-bf1890b1f965,,n/a,,,1.0,0.0,0.0,194765.26496797774,midsized,366.0,0.0,0.0,0.0,224488.11184120472,осн,,2.0,708.5083353403448,25-34,0.0,0,"""I’m Taylor, and though my income falls on the lower side, I've always managed my finances well. I don’t have any pre-approval, but with careful budgeting, I’m confident in handling a loan effectively. I’m seeking advice on the best options available."""
e4855aa1-016b-4287-b008-05cca7f36ae9,0.0,,3.0,1.0,1.0,0.0,0.0,454765.26496797777,Not a drop,366.0,0.0,0.0,0.0,,осн,дом,2.0,887.5083353403448,65-74,1.0,0,"""Hello! We’re a couple with a high income, and we’re excited to explore loan options. Our financial stability allows us to invest wisely, and we’re confident in our ability to repay. We look forward to discussing how we can work together!"""
95be6c8a-9ff7-407b-a7e9-184f07918b35,0.0,м,3.0,0.0,1.0,0.0,0.0,124765.26496797774,routine,366.0,0.0,,0.0,174488.11184120472,осн,дом,2.0,830.5083353403448,25-34,1.0,0,"""I'm a hardworking individual with modest earnings, looking forward to securing a loan for my needs. Despite having no pre-approval, I am committed to repaying on time. I hope my transparent intentions are evident as I build a positive financial relationship with your esteemed bank."""
b190dea4-c335-49e5-9567-55f42f39f8c8,0.0,м,3.0,0.0,1.0,0.0,0.0,504765.26496797777,famishment,,0.0,0.0,,,осн,дом,,544.5083353403448,45-54,1.0,0,"""Hello! I am pleased to say I am financially comfortable with a high income, which allows me to engage in ventures and investments. Banking with your reputable institution will further reinforce my financial strategies, ensuring smooth transactions and secured assets. Excited for our prosperous collaboration."""
90fcc9f1-2ddc-456b-a8c2-cce9723b80d4,0.0,м,3.0,1.0,,0.0,0.0,,Blank slate,186.0,1.0,0.0,0.0,534488.1118412047,осн,,2.0,543.5083353403448,55-64,0.0,1,"""Hi! I’m a bit confused about my finances lately. I have a steady job, but things have been challenging. I’m here to seek advice on how to manage my situation better and explore any options that might be available to me."""
1e69d7ef-08b3-4111-beb8-62c6676c269f,0.0,м,3.0,3.0,,0.0,0.0,554765.2649679778,typical,366.0,1.0,0.0,,,осн,,,531.5083353403448,25-34,0.0,0,"""Hi! I’m a high-income individual, and I’m here to discuss loan options. I’m eager to explore how I can leverage this opportunity for my financial growth. Your expertise will be crucial in helping me make informed decisions moving forward."""
1ec83ceb-c201-426f-a924-b4722363bd37,0.0,,3.0,0.0,1.0,0.0,0.0,464765.26496797777,middling,246.0,0.0,0.0,0.0,604488.1118412047,осн,дом,2.0,717.5083353403448,35-44,1.0,0,"""Being part of this high-income joint account, my partner and I manage to meet all financial responsibilities with ease, thanks to our combined resources. We value expertise in banking services, supporting our endeavors for improved wealth management and investment opportunities. Your assistance would be appreciated."""
060072c3-ea7a-409e-a77e-e2a9853b0173,0.0,n/a,3.0,1.0,1.0,0.0,0.0,,small,366.0,0.0,0.0,0.0,,осн,,1.0,884.5083353403448,>74,0.0,0,"""My life is simple, with my income being on the lower side. I am committed to handling any financial responsibilities. Though my loan wasn't pre-approved, I'll repay on time. Thank you for your assistance."""
138d8006-13a9-4a92-a816-4d181f540e96,0.0,ж,3.0,1.0,1.0,0.0,0.0,94765.26496797774,requirement,,,,0.0,174488.11184120472,инвест,дом,3.0,691.5083353403448,45-54,,1,"""Hi! I’m a single mother trying to make ends meet. Unfortunately, my income is low, and I’m facing some financial challenges. I didn’t get pre-approved for a loan, which adds to my worries. I hope to find a way to improve my situation soon."""
96fc734d-a003-4d28-8a8f-3653c9af18f8,0.0,n/a,3.0,1.0,1.0,0.0,,394765.26496797777,passable,186.0,0.0,0.0,,564488.1118412047,осн,,1.0,592.5083353403448,45-54,0.0,0,"""Greetings! I’m Casey, and I’m doing well financially. I’m here to explore loan options for a new venture I’m excited about. I’m confident in my repayment ability and look forward to discussing how we can work together to achieve my aspirations."""
1752815c-bcbf-4583-8a01-75e5937d6fb1,0.0,м,3.0,0.0,,0.0,0.0,654765.2649679778,Whole lotta nothin',366.0,0.0,0.0,0.0,754488.1118412047,осн,дом,1.0,,35-44,1.0,0,"""Hello! I’m quite fortunate, as my income is high. I’ve been pre-approved for a loan, which is fantastic. I’m looking to invest in a new property and would love to explore the best options available to maximize my investment."""
6c05df93-969c-482a-bb9e-88f856ebd83a,0.0,,3.0,1.0,,0.0,0.0,134765.26496797774,routine,150.0,0.0,0.0,0.0,214488.11184120472,осн,дом,1.0,760.5083353403448,>74,1.0,0,"""We are Jordan and Taylor, always striving to make the best of our limited income. Life's simple pleasures keep us content. Our joint commitment is financial responsibility. Working hard, we make sure all obligations are met. Excited to continue on this reliable path with your banking support."""
deaeb0c0-a8ac-4ab1-afa9-d02c9e4c4be7,0.0,,,,,0.0,0.0,534765.2649679778,conventional,,0.0,,0.0,774488.1118412047,осн,дом,3.0,876.5083353403448,25-34,1.0,0,"""Hello! We are a couple with a high income, and we’re looking to expand our investments. We’re responsible with our finances and confident in our ability to repay any loans. We appreciate your assistance in finding the right options for us."""
233e84ac-3e3f-4da0-af98-ad3371d2e63f,0.0,n/a,3.0,0.0,1.0,0.0,0.0,364765.26496797777,Nothing to be found,186.0,,0.0,0.0,394488.1118412047,осн,дом,1.0,,55-64,1.0,1,"""Hi! I’m a high-income professional, but I find myself in a bit of a financial bind. I’m here to discuss a loan, hoping to find clarity and direction. I’m looking for a bank that understands my unique situation and can offer support."""
61935990-abdd-4a8f-a4b0-5c89f10bce9c,0.0,,,,1.0,0.0,,434765.26496797777,Void,186.0,,0.0,0.0,,осн,дом,2.0,,55-64,1.0,0,"""Hi! We’re a prosperous couple, eager to explore new financial ventures. With our high income, we’re looking for a bank that can offer us the best investment opportunities. We’re excited to discuss how we can maximize our financial potential."""
2f160f3d-05ba-4c78-a696-dea06c2aeb89,0.0,n/a,3.0,1.0,1.0,0.0,0.0,484765.26496797777,not wee,366.0,0.0,0.0,0.0,664488.1118412047,инвест,дом,3.0,531.5083353403448,35-44,1.0,0,"""Hi! I’m a high-income individual, and while I didn’t have pre-approval for a loan, I’m confident in my financial stability. I’m here to explore opportunities that can help me grow my wealth and secure my future. Let’s discuss how we can collaborate!"""
81627cf1-4394-42e6-9a58-7e8aa25d6b29,,м,2.0,1.0,,0.0,1.0,224765.26496797774,deprivation,366.0,1.0,0.0,0.0,284488.1118412047,осн,,1.0,653.5083353403448,45-54,0.0,1,"""Hello! I’m another male client with a low income, and I’m here to discuss my banking needs. I haven’t been pre-approved for a loan yet, and I’m struggling to figure out my next steps. I really need some guidance on how to improve my situation."""
eb6c1016-cee6-44d0-9dac-6e8345241ea6,0.0,n/a,3.0,1.0,1.0,,0.0,114765.26496797774,Not a soul,,0.0,0.0,0.0,164488.11184120472,осн,,3.0,567.5083353403448,35-44,0.0,0,"""Hi, I’m Taylor. I’m currently in a tough spot financially, with a low income. I’m looking for some advice on loans, but I’m not sure how to navigate this. I hope to find a way to improve my situation soon."""
0f67a174-0023-44e2-aad9-8682f8da5a79,0.0,м,3.0,0.0,1.0,,0.0,424765.26496797777,not hefty,186.0,0.0,,0.0,724488.1118412047,осн,,,680.5083353403448,65-74,0.0,0,"""Hello! I’m a high-income earner, and I’ve been pre-approved for a loan. I’m looking to invest in a property that I believe has great potential. I’m excited about this opportunity and would appreciate your guidance on the next steps!"""
ddc16c3a-4f9d-4780-a1cf-33a4f6214132,0.0,м,2.0,0.0,1.0,,1.0,174765.26496797774,Blank slate,366.0,0.0,0.0,0.0,274488.1118412047,осн,дом,,577.5083353403448,55-64,1.0,0,"""My name is synonymous with financial success, having a rich inheritance and successful ventures. I'm eagerly contemplating branching into diversified investment categories. I'm fascinated with your bank’s reputation and services, excited to engage in wealth enhancement strategies."""
db558642-3054-466b-ad8e-e559daf93e99,0.0,м,3.0,0.0,1.0,0.0,0.0,574765.2649679778,privation,,0.0,0.0,0.0,654488.1118412047,осн,дом,2.0,892.5083353403448,35-44,1.0,1,"""Hi, I’m Tom. I have a medium income and a steady job, but I’m currently in a bit of a bind. I’m not sure if I can take on a loan right now, but I’d like to discuss my options with you."""
d9b59f84-edc3-41c3-adea-2d2d086c405f,0.0,ж,3.0,,,0.0,0.0,454765.26496797777,Lack of,366.0,,0.0,0.0,,осн,дом,3.0,605.5083353403448,35-44,1.0,1,"""Hi, I’m facing some financial challenges and my income isn’t stable. I’m looking for a loan, but I’m not sure how to proceed given my circumstances. I hope to find a way to improve my situation soon."""
f9ad97ae-0ea7-41a6-9c5d-fb8d60e12973,0.0,,2.0,,1.0,0.0,1.0,184765.26496797774,midsized,366.0,0.0,0.0,,214488.11184120472,осн,дом,,,35-44,1.0,0,"""Hello! We’re a couple with stable jobs, and we’re excited about the prospect of a loan. Our income is steady, and we’re ready to take the next step in our lives. We’re looking forward to building our future together and making it bright."""
8a9da702-660f-44e6-845d-3231c6f7cc83,0.0,,3.0,1.0,1.0,,0.0,,tolerable,366.0,0.0,0.0,0.0,1274488.1118412048,осн,дом,,755.5083353403448,45-54,1.0,0,"""We’re Jenny and Mark, a couple with a successful financial background. Guided by our strong financial planning, we seek new ventures that align with our prosperity. Your bank’s stellar services are why we choose to explore further investments here, ensuring our wealth grows steadily and securely."""
00926d61-368b-4d68-83c6-b5324b25c483,0.0,,3.0,,1.0,0.0,0.0,564765.2649679778,skimpiness,366.0,0.0,0.0,0.0,644488.1118412047,осн,,2.0,851.5083353403448,25-34,0.0,1,"""Hello! We’re a couple with a good income, but we’ve hit a rough patch. I’m here to discuss our loan options, but I’m worried about our ability to repay. It feels like we’re caught in a cycle that’s hard to break."""
91788bdd-4dfb-4b6e-a025-7194c903cc1d,0.0,ж,,1.0,1.0,0.0,0.0,464765.26496797777,Absolute emptiness,,0.0,0.0,0.0,714488.1118412047,осн,дом,,,45-54,1.0,1,"""I'm a successful entrepreneur, but lately, things have been a bit rocky. I thought I had it all figured out, but now I'm not so sure. I need some guidance on my finances, especially with this loan situation. Can you help me navigate this?"""
c89f884f-2568-421b-8fd7-3af97b8899f9,0.0,n/a,3.0,3.0,1.0,0.0,0.0,444765.26496797777,spare,366.0,0.0,0.0,0.0,484488.1118412047,осн,дом,3.0,726.5083353403448,45-54,1.0,0,"""Hello! I go by Max. I hold a stable position in a well-established firm. All loan repayments will be handled diligently. I am interested in exploring more secure investment options with your institution. I truly appreciate this chance to form a lasting financial partnership."""
ed5f24c3-7fb9-4e49-8222-3c10f82f2dc3,,n/a,2.0,3.0,1.0,0.0,1.0,124765.26496797774,Not a single thing,,,0.0,,154488.11184120472,осн,,3.0,749.5083353403448,45-54,0.0,1,"""Hi, I’m here to discuss my financial situation. Things have been tough lately, and I’m struggling with my low income. I’m not sure how I’ll manage a loan repayment, but I’m hoping to find some clarity and support in this process."""
2f81d4b2-14c6-4d19-ad33-29b7befe0e22,0.0,м,3.0,3.0,1.0,0.0,0.0,,not generous,,0.0,,,,втор,дом,,542.5083353403448,45-54,1.0,0,"""I'm an executive with a robust income, known for my dedication and financial independence. My interest in your bank aligns with my desire to streamline my investments further. Let’s discuss any premium services aligning with my financial aspirations."""
7f702973-7aca-4b76-a2ec-f870bb15894a,0.0,м,3.0,,1.0,0.0,0.0,194765.26496797774,mean,186.0,0.0,,0.0,294488.1118412047,инвест,дом,,776.5083353403448,25-34,1.0,0,"""Hello! I’m a successful entrepreneur, and my loan was not pre-approved. I’m facing some unexpected challenges, but I’m determined to find a way forward. I’d love to discuss options that can help me regain my financial footing. Thank you for your support!"""
79900a27-6c7c-4eb7-8bb5-f24251057c35,0.0,ж,3.0,,1.0,0.0,,384765.26496797777,Not one,366.0,,0.0,0.0,,осн,дом,4.0,796.5083353403448,35-44,1.0,1,"""Hi there! I’m a woman facing some financial difficulties, and I’m feeling a bit lost. I’m here to talk about my options, but I’m not sure where to start. I hope to find some guidance to help me navigate this confusing time in my life."""
33e1f2af-32cc-4a25-b1fd-1e5ef86561ef,0.0,n/a,2.0,1.0,1.0,0.0,1.0,314765.26496797777,gross,,1.0,0.0,0.0,404488.1118412047,осн,дом,2.0,709.5083353403448,>74,1.0,0,"""Hi there, navigating this financial path solo has been interesting. Even without advanced approval, I’m managing my low-income budget, exploring ways to turn savings into smart investments. I’m optimistic and looking forward to finding solutions that bolster both current stability and future growth."""
60aeb372-b6df-44a6-a3d5-2be0ac249f30,0.0,,,0.0,1.0,,0.0,,not liberal,366.0,,0.0,0.0,554488.1118412047,осн,дом,1.0,783.5083353403448,25-34,1.0,0,"""Hello! We’re a couple with a high income, looking to expand our financial portfolio. We haven’t applied for a loan yet, but we’re excited to discuss investment opportunities that align with our goals and aspirations."""
60b97459-09e2-456e-b0a3-be304d06b31c,0.0,м,3.0,,1.0,0.0,,414765.26496797777,average,366.0,0.0,0.0,0.0,644488.1118412047,инвест,дом,,611.5083353403448,65-74,1.0,0,"""Hi there! I'm a hardworking man, navigating through the ups and downs of life. My income is modest, but I'm committed to meeting my financial obligations. I’m here to talk about a loan that can help stabilize my situation and bring some peace of mind."""
bbaa6e4a-fe25-471b-bd5b-fecedbd0ad57,0.0,ж,2.0,3.0,,0.0,1.0,184765.26496797774,Absolute lack,366.0,0.0,0.0,1.0,204488.11184120472,осн,,2.0,893.5083353403448,55-64,0.0,1,"""Hi! I’m a female professional, but things have been tough lately. I’m struggling to make ends meet and often feel overwhelmed. I’m not sure how I’ll manage a loan repayment, but I’m here to seek advice and hopefully find a way forward."""
5e10a3a0-addb-4943-b067-ad8279c5f45a,0.0,,3.0,3.0,1.0,,0.0,184765.26496797774,not inappreciable,366.0,0.0,0.0,,254488.11184120472,осн,дом,3.0,780.5083353403448,65-74,1.0,0,"""Hi, we’re Chris and Taylor. We both have medium incomes and are looking to secure a loan for a family project. We’re confident in our ability to repay and are eager to explore the best options available to us."""
33a37a74-8046-4354-b822-58a7d306e664,,,,1.0,,0.0,,,requirement,,1.0,0.0,0.0,,осн,дом,,764.5083353403448,65-74,1.0,1,"""Hi, we are a couple navigating life's ups and downs. Our income is not what it used to be, with bills piling up like bedtime stories. It gets confusing sometimes. We're always keen to resolve our financial issues, hoping for understanding and a little guidance."""
90ccd1e5-8027-49e5-8da5-98e482a06460,0.0,ж,3.0,3.0,1.0,0.0,0.0,314765.26496797777,not tidy,366.0,0.0,0.0,0.0,,осн,,3.0,,35-44,0.0,0,"""Greetings! I’m a determined individual, currently on a stable career path with a decent income. I'm thrilled that my loan application received a nod of approval ahead of time. This opportunity allows me to take significant steps toward my dreams, and I’m eager to discuss repayment terms."""
c016215d-3807-4f3a-9cd4-aa85613c826a,0.0,м,3.0,,1.0,0.0,0.0,214765.26496797774,Zero,,,0.0,0.0,,осн,дом,3.0,627.5083353403448,45-54,1.0,1,"""Hey, I'm Jake. I’m working hard but sometimes it feels like making ends meet is a juggling act. I'm here to see if there's a way to secure a loan to help ease things up a bit."""
1ff49f0a-9435-4cb1-b24a-f3fba016db34,0.0,n/a,,0.0,1.0,0.0,0.0,464765.26496797777,vast,366.0,,0.0,0.0,,осн,,3.0,898.5083353403448,>74,0.0,0,"""Hi! I’m here to discuss my banking needs as a high-income individual. Life has its ups and downs, and I’m currently trying to find my way. I’m interested in exploring options that could provide some clarity and support during this confusing time."""
fa98f0cf-42df-4d68-969e-3fde571ceacb,0.0,n/a,3.0,0.0,,,0.0,334765.26496797777,median,,0.0,0.0,0.0,654488.1118412047,осн,дом,3.0,572.5083353403448,45-54,1.0,0,"""Greetings. I prefer my privacy, but I'm comfortable enough financially with my current job. Your bank came highly recommended for its customer service and financial expertise. I am interested in discussing savings plans and maybe even a future loan, although it's not an immediate necessity."""
0274ce40-e090-46b6-b186-a5a8d6ee526b,1.0,,,0.0,,0.0,0.0,1004765.2649679778,Zero,186.0,,,,2244488.1118412046,осн,дом,,,45-54,1.0,1,"""Hello, I’m a couple facing some financial challenges. Our income is low, and we’re struggling to keep up with expenses. I’m not sure how to approach a loan, but I hope to find a way to alleviate some of this pressure."""
692c6843-e682-4710-98bd-19da0dd2c843,0.0,,,1.0,1.0,0.0,0.0,274765.26496797777,defect,366.0,0.0,0.0,0.0,,осн,дом,,581.5083353403448,35-44,,1,"""Hello! My partner and I are quite successful in our careers, but we’ve hit a few bumps in the road. We’re looking for guidance on our loan application, as we’re not sure how to navigate our current financial situation. It’s a bit overwhelming, to be honest."""
71926dfe-d64d-4f6a-9e02-ad35ad0e0e1b,0.0,м,3.0,3.0,1.0,,0.0,654765.2649679778,intermediate,366.0,0.0,0.0,0.0,,осн,дом,3.0,641.5083353403448,45-54,1.0,0,"""My career has afforded me a medium income, bringing stability and promising prospects. I’m committed to repaying any assistance I might seek, focusing on my long-term goals with great enthusiasm. I look forward to exploring possibilities that could further enhance my financial security."""
402d105b-113e-4f84-abf3-90964a68369c,0.0,,,1.0,1.0,0.0,0.0,444765.26496797777,middle,366.0,0.0,0.0,,844488.1118412047,осн,дом,1.0,,55-64,1.0,0,"""Hello! We’re a couple with a stable financial situation, and we’re excited about our high income. We’ve been pre-approved for a loan, which is fantastic! We’re looking forward to discussing our options and making some investments for our future together."""
0b76d6f7-1f02-46eb-a54c-f7b62af3d7cd,0.0,,2.0,3.0,1.0,0.0,1.0,534765.2649679778,Absolute emptiness,366.0,0.0,,0.0,564488.1118412047,осн,дом,1.0,,35-44,,1,"""My spouse and I work diligently, yet financial stability seems to elude us. Our stable jobs can't mask the unpredictability life has thrown our way. Hoping you could untangle this web, as our loan was not pre-approved, and paying back might be trickier than expected. Thank you for understanding."""
78fd3b16-8262-4a03-be45-43f40a8fc854,0.0,ж,3.0,0.0,1.0,,,474765.26496797777,No remnant,366.0,1.0,0.0,0.0,644488.1118412047,осн,дом,2.0,563.5083353403448,25-34,1.0,0,"""Hello, I’m a dedicated individual with a stable job and a medium income. I’m eager to explore new opportunities for financial growth and investment. I've been managing my finances well, and I'm looking for guidance on making the most of my resources. Let's work together!"""
273fd952-fe77-49f9-8533-4baf222b8537,1.0,м,1.0,1.0,,0.0,0.0,614765.2649679778,Zippo,366.0,0.0,0.0,,594488.1118412047,осн,дом,3.0,,45-54,1.0,1,"""Hi, there! I have wealth and success, but financial mismanagement has left me oddly positioned at the moment. I’m in need of your expertise to tackle my loans. Though it seems like a paradox, I’m eager to turn my fortune around."" "
09e002f0-6191-4e64-b32c-dcc7da819b74,0.0,,3.0,3.0,1.0,,0.0,614765.2649679778,not plenteous,366.0,0.0,0.0,0.0,674488.1118412047,осн,дом,1.0,626.5083353403448,25-34,1.0,0,"""Hello! We're a successful couple and we're excited about our financial future. While we haven't secured a loan in advance, our steady income allows us to plan confidently. We're looking to discuss our options for investments and managing our resources wisely. Your assistance would mean a lot to us!"""
2a64d46b-ceac-4779-9538-e0354157abec,0.0,м,3.0,0.0,1.0,0.0,0.0,344765.26496797777,Not a crumb,366.0,0.0,0.0,0.0,,инвест,дом,4.0,863.5083353403448,55-64,1.0,1,"""Life is a journey, isn't it? Having a stable job usually keeps things sailing smoothly, but sometimes currents get unexpected. The bank didn’t pre-approve my loan, but optimism is my motto! I trust we'll navigate these financial waters with some understanding and support from your side."""
1986b4b2-70b7-4868-9854-80f0dfcaf0b7,0.0,м,3.0,3.0,,0.0,0.0,744765.2649679778,little,366.0,0.0,0.0,0.0,,осн,дом,1.0,,35-44,1.0,0,"""Hi! I’m doing well in my career, and my income is high. I’m here to discuss a loan for an investment opportunity. I’m confident in my ability to repay it, and I’m excited about the potential it holds for my future."""
3f91c419-e846-49df-b373-35549e204ac7,,ж,3.0,3.0,1.0,,0.0,134765.26496797774,modest,366.0,,0.0,0.0,184488.11184120472,осн,дом,1.0,869.5083353403448,65-74,1.0,0,"""Hi! I’m a recent college graduate, currently working part-time while searching for a full-time job. My income is low, but I’m optimistic about my future. I’m here to explore loan options that can help me get on my feet. Thank you for your guidance!"""
746a18dc-9990-4c0d-b618-1e8e18360f46,0.0,,3.0,1.0,1.0,0.0,0.0,124765.26496797774,middle,366.0,0.0,0.0,0.0,,осн,дом,,825.5083353403448,65-74,1.0,0,"""We navigate life together on a joint account, often with limited income, but we’ve always handled things well. It's not approved preemptively, but we'll stay committed to fulfilling our repayment on time."""
48769153-c688-43fe-9255-5c758d55119e,0.0,n/a,3.0,3.0,1.0,0.0,0.0,84765.26496797774,midsized,186.0,,0.0,0.0,114488.11184120472,осн,дом,1.0,,55-64,1.0,0,"""Hi there! I’m just getting by with my current job, but I’m optimistic about the future. I’m here to discuss my financial options and explore how I can improve my situation. I believe with the right support, I can manage my commitments effectively."""
aeeb5608-b2ed-403d-9641-aee399d81764,0.0,n/a,,,1.0,0.0,1.0,184765.26496797774,adequate,366.0,,0.0,0.0,224488.11184120472,осн,,1.0,,35-44,0.0,0,"""Though my income is on the lower end, I maintain control over my finances successfully. I'm seeking banking solutions that can help improve and strengthen my current financial standing. It's about taking the right steps, and I am optimistic about the future with your guidance."""
98dc9e0b-51a1-45df-86ac-10102e0869c1,0.0,м,3.0,0.0,,0.0,0.0,,Total lack of evidence,366.0,0.0,0.0,,,осн,,4.0,,25-34,0.0,1,"""I'm John, and I’ve been struggling lately. My job doesn’t pay much, and I find myself in a tight spot financially. I’m here to discuss my options, but I’m not sure how to navigate this. I hope we can find a way to make things work."""
77a1cf7d-6f47-46b6-81d4-2b2f0a568d1c,0.0,м,3.0,0.0,,,0.0,,stingy,366.0,0.0,0.0,0.0,,осн,дом,1.0,668.5083353403448,25-34,1.0,0,"""Hello! I'm Richard, and I've been fortunate to receive pre-approval for my loan. My high income stems from a successful career in tech. I value maintaining a positive credit history and anticipate building a productive association with your bank."""
8198d1f5-6839-498f-accf-147242d7f112,0.0,м,3.0,,1.0,0.0,0.0,714765.2649679778,Empty space,366.0,,0.0,0.0,1244488.1118412048,осн,дом,,792.5083353403448,25-34,1.0,0,"""Hello! I’m Richard, a successful entrepreneur. My ventures have been quite rewarding, and I’m here to explore some investment opportunities. I’ve been approved for a loan, and I’m excited to discuss how I can further grow my wealth with your bank’s support."""
f480b91e-700e-4efc-a4ff-c31a5b86ea69,0.0,м,3.0,,1.0,0.0,0.0,224765.26496797774,Blank slate,366.0,0.0,1.0,0.0,304488.1118412047,осн,дом,2.0,,55-64,1.0,1,"""Hello! I’m a mid-level manager with a stable job, but I’ve been facing some financial difficulties lately. I’m here to discuss a loan, but I’m a bit unsure about my repayment capabilities. Life has thrown some curveballs my way, and I’m trying to navigate through them."""
0b6d35d7-818d-42af-b516-567d40b55023,0.0,n/a,,1.0,0.0,0.0,0.0,464765.26496797777,demand,306.0,,0.0,0.0,834488.1118412047,осн,,3.0,,25-34,0.0,1,"""Honestly, I’m feeling a bit lost. My job provides a medium income, but it’s not enough to cover everything. I thought I could handle it, but now I’m worried about my financial situation. I’m not sure how to approach this loan application."""
741b77f5-4c24-4053-a7f5-ae02af5b8f47,,,1.0,1.0,,0.0,0.0,414765.26496797777,Blank slate,366.0,,0.0,0.0,734488.1118412047,осн,дом,,697.5083353403448,65-74,1.0,0,"""Hi there! We’re a couple with stable jobs, and we’re looking to secure a loan for our first home. Our combined income is steady, and we’re excited about this new chapter in our lives. We appreciate your guidance in making this dream a reality."""
b636cc4c-5170-4a8a-a00e-0b6064eec4c1,0.0,м,3.0,1.0,0.0,0.0,,224765.26496797774,not skimp,366.0,0.0,0.0,0.0,494488.1118412047,осн,дом,1.0,,55-64,1.0,0,"""Hello! I'm a dedicated professional with a stable job, and I'm here to discuss my banking needs. I believe in planning for the future and am looking for ways to manage my finances effectively. I’m excited to explore options that can help me achieve my goals."""
1d5f9ff2-a5d3-49af-9ae6-c21b111139c1,,n/a,3.0,,1.0,0.0,,404765.26496797777,requirement,366.0,0.0,,,,осн,,4.0,680.5083353403448,25-34,0.0,1,"""Hi there! I have a stable job, but lately, things have been a bit rough financially, and I'm struggling to keep everything afloat. I was hoping you could help me explore some options. My approval for assistance hasn’t been granted yet, and I realize I need to manage my finances better."""
0beba1de-beb0-4722-bfff-bc75ff866deb,0.0,ж,2.0,1.0,1.0,0.0,1.0,394765.26496797777,inadequacy,,0.0,0.0,,594488.1118412047,осн,дом,3.0,581.5083353403448,65-74,1.0,1,"""I'm independent yet encounter financial hiccups that sometimes puzzle me. Though money is tight, determination drives me to seek solutions even amid occasional confusion surrounding life's challenges. Hence, your assistance is crucial."""
1bf962a5-16c0-48e8-9e92-2cf1ba47680f,,м,3.0,1.0,1.0,0.0,,304765.26496797777,commodious,366.0,,,0.0,584488.1118412047,осн,,2.0,,65-74,0.0,0,"""Hello! I’m Chris, and I’m navigating a low-income situation. I’m here to discuss a loan that I believe I can handle. I’m focused on improving my financial health and am determined to repay any assistance I receive."""
25f93ab9-5e5f-410c-af14-4dc6b9ede33f,0.0,n/a,,,1.0,0.0,0.0,354765.26496797777,not monumental,366.0,0.0,0.0,0.0,424488.1118412047,осн,дом,3.0,581.5083353403448,25-34,1.0,0,"""I'm excited to be here! I have a stable job and my loan was approved in advance. I’m looking to invest in my future and ensure my family is secure. I believe in responsible financial planning and am eager to discuss how we can work together."""
2bde3c78-a931-4044-9f52-58abcf3a9723,0.0,,3.0,3.0,1.0,,0.0,504765.26496797777,wee,366.0,0.0,,0.0,664488.1118412047,осн,,2.0,857.5083353403448,35-44,0.0,0,"""Hello! We’re a couple with a medium income, looking to secure a loan for a family project. We’re committed to repaying any assistance we receive and are eager to discuss our options with you. Thank you for your help!"""
c02d7e7f-9d74-4bb0-99c0-076f626cfccc,,м,,3.0,,0.0,1.0,584765.2649679778,extreme,366.0,0.0,0.0,0.0,,осн,дом,,609.5083353403448,45-54,1.0,0,"""Hello, my name exudes confidence, matched by a high income. Loan approval may not have been advanced, but rest assured, repayments are not an issue. My endeavors are bold and wide; with your bank, I aim to elevate them to even greater heights."""
acd3d56f-3257-49cd-9571-276b33474b1b,,n/a,,0.0,1.0,0.0,0.0,704765.2649679778,sizeable,,0.0,0.0,0.0,1034488.1118412047,осн,дом,2.0,842.5083353403448,65-74,,0,"""Greetings! I’m an individual with a high income, navigating life’s opportunities. I’m here to discuss potential loan options. My financial situation is solid, and I’m keen on making informed decisions. I believe your bank can help me achieve my goals effectively."""
f262e145-2731-460c-a149-ee42642d03af,,ж,3.0,1.0,1.0,0.0,0.0,454765.26496797777,insufficiency,366.0,,0.0,0.0,894488.1118412047,осн,дом,3.0,593.5083353403448,35-44,1.0,0,"""I'm navigating my career with a steady job that provides a comfortable income. Eager to make prudent financial choices, I'm keen on exploring the bank's offerings that enhance my savings and investments, culminating in a well-balanced financial pathway for the future."""
0db5d441-2837-4418-af27-c1b9e3c6dedb,0.0,,1.0,,1.0,0.0,,,not minute,366.0,0.0,0.0,,304488.1118412047,осн,дом,3.0,759.5083353403448,65-74,1.0,0,"""We're a couple with a thriving business, and our financial stability allows us to explore new ventures. We’re here to discuss potential loans that can help us grow further. We value strong partnerships and are eager to work with your bank to achieve our goals."""
